id,cons_12m,cons_gas_12m,cons_last_month,forecast_discount_energy,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,num_years_antig,pow_max,AVG_VARIABLE,AVG_FIXED,origin_up_MISSING,origin_up_ewxeelcelemmiwuafmddpobolfuxioce,origin_up_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_up_ldkssxwpmemidmecebumciepifcamkci,origin_up_lxidpiddsbxsbosboudacockeimpuepw,origin_up_usapbepcfoloekilkwsdiboslwaxobdp,channel_sales_MISSING,channel_sales_epumfxlbckeskwekxbiuasklxalciiuu,channel_sales_ewpakwlliwisiwduibdlfmalxowmwpci,channel_sales_fixdbufsefwooaasfcxdxadsiekoceaa,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,channel_sales_lmkebamcaaclubfxadlmueccxoimlema,channel_sales_sddiedcslfslkckwlfkdpoeeailfpeds,channel_sales_usilxuppasemubllopkaafesmlibmsdf,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,churn
c0f3c2d9f0e23149b06c989885af324f,1523,0,88,0.0,34.83,34.83,1,6,18.0,0.1001175,27.4316176,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.009328000000000017,0.8295828000000043,0.0
05d1a42b97770b2b3eea0456b98aa562,10842,0,830,0.0,38.04,38.04,1,4,19.05,0.0989383333333333,27.043978,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.01187400000000001,3.600000006542814e-06,1.0
23e41e39ee6b0e0a978d663d16967ad0,6201,0,609,0.0,20.52,20.52,1,5,15.4,0.1001175,27.2649508,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.009328000000000017,0.4962492000000083,0.0
29a6802fe7fd274cd7c9196ce1243994,13483,0,0,0.0,3.7,3.7,1,3,13.856,0.1239764999999999,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.00686500000000001,0.17777879999999868,0.0
03a445590218437e1673a0cf8592ec67,223859,0,17005,0.0,17.38,17.38,1,5,13.8,0.1271632499999999,44.35581996,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.003573000000000104,0.17777879999999868,0.0
1c2d966011e283fbeffce4038c08297e,6002,1454,0,0.0,18.62,18.62,2,6,13.2,0.1484994999999999,44.35581996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.0034229999999998983,0.17777879999999868,0.0
78bb06249d87194197d2d2e361266e42,5025,0,0,0.0,10.36,10.36,1,6,13.856,0.128774,44.35581996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.00279299999999999,0.17777879999999868,1.0
dcdb95e47ad9bd21a75de901aaefe97b,127379,147153,2699,0.0,71.51,71.51,2,4,80.0,0.0993363333333333,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.006195999999999993,0.16291560000000516,0.0
9bb7fb2a1bcc45665c7a8ea24531e514,6543,0,1320,0.0,27.6,27.6,1,6,11.0,0.150214,44.26692996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.005149999999999988,-1.1999999998124622e-06,0.0
3cf34bdd230900b59c9dd1bcbd2d7aa3,3256,0,0,0.0,17.1,17.1,1,6,10.35,0.149937,45.10581996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.0033959999999999824,1.6777787999999987,0.0
f4571ce4c1e568f60bf61ab370719265,4913,0,376,0.0,39.14,39.14,1,6,17.25,0.1039786666666666,27.15259,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.006756000000000012,0.16291560000000516,0.0
e404d34d761aad91296d853fba768518,2134,0,366,0.0,20.54,20.54,1,6,10.392,0.1479635,44.26692996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.007342999999999988,-1.1999999998124622e-06,0.0
5abc3b12d37e40eaa7334bef4f7120bb,1346,0,0,0.0,28.58,28.58,1,3,12.5,0.1508169999999999,44.44470996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.002831,0.0,0.0
9db4a1b37fb5450a4ad952943354ad42,29715,0,0,0.0,5.52,5.52,1,4,16.5,0.1012471666666666,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.010295999999999902,0.0,0.0
5289bee86b4913c56e2095ea9c989052,24321,0,2354,24.0,72.15,72.15,1,11,33.0,0.1269239999999999,27.68061862,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.013950999999999991,0.33158231999999543,0.0
3e0cd8e60de14d9891cfba40821cceee,17593,0,0,0.0,29.76,29.76,1,6,13.2,0.147127,44.35581996,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.004855999999999999,0.17777879999999868,1.0
e4cb8856261fe0a3e09a973e596580dc,31732,32740,960,0.0,20.34,20.34,2,4,11.0,0.149831,44.44470996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0037669999999999926,0.17777879999999868,0.0
dd0089628bb78ff4275029b8a4369a86,49156,0,2059,0.0,13.32,13.32,1,11,22.8,0.0990148333333333,27.098284,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.007801000000000002,0.16291560000000516,0.0
34ff49a26d4e9799115de4be58532196,23967,0,0,0.0,49.92,49.92,1,4,25.0,0.0989613333333333,27.4316176,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.007016000000000008,0.8295828000000043,0.0
536d2d3180921fc5f9465fd99081842f,2992,0,0,0.0,93.6,93.6,1,4,10.392,0.20982275,53.44470996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0699469999999999,9.177778799999999,1.0
ffebf3f48e6728e2f688073b77ad8703,8965,0,0,0.0,32.88,32.88,1,5,13.15,0.1493659999999999,44.44470996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.00805500000000009,0.0,0.0
b4ea46917d3c902910fa175bec4617cc,13400,0,1454,0.0,31.22,31.22,1,5,17.25,0.1004966666666666,27.15259,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.006191999999999989,0.16291560000000516,0.0
b5bb62f93cb78601434f109256287c45,61044,0,4758,0.0,8.76,8.76,1,3,15.001,0.0952498333333333,27.098284,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.008394999999999889,0.16291560000000516,0.0
7aae966f5c8bdf5f1583279982bd4939,23389,0,1968,0.0,24.72,24.72,1,3,16.5,0.1015323333333333,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.007793999999999995,0.16291560000000516,1.0
87c53cfbd4644a9fc572a95b7df6553b,44218,16243,2806,0.0,37.44,37.44,3,4,25.0,0.1013668333333333,27.15259,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.003786999999999985,0.0,0.0
9d8937461ab0e2f4355eb88c77477833,1679,0,329,0.0,26.02,26.02,1,3,13.2,0.1484845,44.35581996,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.007920999999999984,0.17777879999999868,0.0
486004a962a9f0ffc629fa7a113482fb,162595,0,0,0.0,3.2,3.2,1,6,12.0,0.146456,44.35581996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.0038659999999999806,0.17777879999999868,0.0
0f6a7c1c9aa42ce0db83c76432a47c5f,2198,0,411,0.0,33.06,33.06,1,6,14.49,0.12944875,44.44470996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.0046700000000000075,0.17777879999999868,0.0
1ed7ce733c3a35f153413271f9d90538,4157,0,1153,30.0,33.84,33.84,2,6,10.392,0.1534515,45.55581996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.067918,2.5777788000000044,0.0
74ae78698514ea3a31f083b147526df2,31321,0,0,0.0,30.98,30.98,1,6,15.0,0.1500039999999999,44.44470996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.002818000000000015,0.17777879999999868,0.0
8b7f54a0496e4aeb0cc8eedb69461ce9,17304,0,1115,30.0,68.29,68.29,2,4,26.67,0.1184326666666666,27.348284200000005,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0340450000000001,0.6629160000000098,0.0
acdf738dd7163c4b75eafaeddbeb90dd,5649,29067,0,0.0,16.24,16.24,3,6,10.392,0.1488215,44.26692996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.0032969999999999944,-1.1999999998124622e-06,0.0
74cb98341f352eb3a37a9ec3423a77bd,6101,0,1161,0.0,33.0,33.0,1,4,13.164,0.150214,44.26692996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.005149999999999988,-1.1999999998124622e-06,0.0
63c0493d9da09f77ec1e1ba69bc4bbb9,16454,0,0,0.0,6.15,6.15,1,3,13.164,0.124273,44.35581996,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.005317999999999989,0.17777879999999868,0.0
e3d197cb003819438a1fd6b0f36d8df4,9827,0,949,0.0,33.12,33.12,1,5,13.2,0.1494039999999999,44.26692996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0034180000000000044,-1.1999999998124622e-06,0.0
6f96d2124a0ff27c21ef2b57e070d733,291058,0,42686,0.0,24.18,24.18,1,6,20.0,0.1032733333333333,27.15259,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.007787000000000099,0.16291560000000516,0.0
4cec3ff0a23eb7a2bdb4f8317e03c959,3681,0,703,0.0,17.82,17.82,1,3,15.0,0.1494835,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0037669999999999926,0.17777879999999868,0.0
3e67c483b53da44ab1f64be969d43916,8294,0,0,0.0,30.43,30.43,1,4,17.0,0.1039786666666666,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.006756000000000012,0.16291560000000516,0.0
fab029f540f161a9d99e8ec419881551,31793,0,6498,0.0,23.04,23.04,1,5,13.2,0.148196,45.10581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.006877999999999995,1.6777787999999987,0.0
b1673a7049ee048c17e1f0c867e0d8dd,2256171,100121,62836,0.0,0.740000000000001,0.740000000000001,5,5,17.375,0.1000963333333333,27.043978,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.008161000000000015,3.600000006542814e-06,0.0
7dab43b9355ae5bb9cbcce9dafce9d3b,39574,0,2606,0.0,27.48,27.48,1,6,16.5,0.1001175,27.348284200000005,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.009328000000000017,0.6629160000000098,0.0
76b774ebff81a595e0293b59efe0fbfb,181340,0,124257,0.0,20.54,20.54,1,5,10.392,0.1481954999999999,44.26692996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.008499000000000007,-1.1999999998124622e-06,1.0
18ae69154cb2a7bc364091ba4e1f66e2,177957,0,7694,0.0,17.43,17.43,1,4,16.4,0.1015323333333333,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.009528000000000009,0.16291560000000516,0.0
4d9cd8b65291c1da3d7770cbf4176996,1909,0,99,0.0,26.04,26.04,1,5,10.39,0.1479059999999999,44.26692996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.009765999999999997,-1.1999999998124622e-06,0.0
d0e34779175d67d84bc3c2456b652f00,2749,0,0,0.0,25.56,25.56,1,6,13.86,0.12976925,44.44470996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0024109999999999965,0.17777879999999868,0.0
405267838577e486edbce950c8d80f26,5462,0,0,0.0,16.92,16.92,1,6,13.2,0.1273335,44.85581976,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.0049780000000000935,1.1777784000000011,0.0
8c63e2d5e8ef76d0c74a28feddf82b3b,5652,0,759,0.0,45.35,45.35,1,4,20.0,0.1015323333333333,27.15259,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.010228000000000015,0.16291560000000516,0.0
fffac626da707b1b5ab11e8431a4d0a2,131409,0,4405,0.0,12.98,12.98,1,5,15.0,0.146936,44.35581996,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0037780000000000036,0.17777879999999868,0.0
b8e7a6db544452183678dc6fd6cbe1c0,8849,0,813,0.0,21.09,21.09,1,5,10.392,0.149937,45.35582016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0033959999999999824,2.1777792000000034,0.0
9006c8b7663ff0ff03ba4d364bf22bfa,6658,0,1039,0.0,28.56,28.56,1,5,11.4,0.148773,44.26692996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.008031999999999984,-1.1999999998124622e-06,0.0
665c56d42dff9f3b05303a5aaddc6050,1980763,162510,210443,0.0,0.0,0.0,2,5,20.0,0.0978459999999999,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.008161000000000099,0.0,0.0
8a53d9956f3bf9549ab807058c4da0f4,18050,0,2190,0.0,18.36,18.36,1,6,17.32,0.0993723333333333,27.715110159999995,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.007801000000000002,0.16291560000000516,0.0
fca4818fbb93d85be32ae22d1f275989,43520,0,4090,0.0,26.73,26.73,1,6,13.2,0.149937,45.35582016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.0033959999999999824,2.1777792000000034,0.0
e209234ec75bd731496bc531c5420df1,3091,0,0,0.0,10.08,10.08,1,4,10.392,0.1494835,44.35581996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.0037669999999999926,0.17777879999999868,0.0
ef6e800285176b482357a4bf5cc60d15,17759,52193,1347,0.0,29.64,29.64,2,5,19.8,0.0981753333333333,27.15259,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.004345000000000002,0.16291560000000516,0.0
f79819303a907bfd1fbce402862437b8,1164,0,0,0.0,19.2,19.2,1,5,10.392,0.149831,44.44470996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.0037669999999999926,0.17777879999999868,0.0
ed2025b309eb626eaca8cb4e4072b0e5,1245,0,52,0.0,26.7,26.7,1,6,14.49,0.12512625,44.44470996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.004739999999999994,0.17777879999999868,0.0
09bc26c22b49474f3d834ec83b4b34c4,68238,226840,5617,0.0,18.18,18.18,2,11,26.4,0.0979339999999999,27.15259,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.008501999999999996,0.16291560000000516,0.0
df8a494d7855e437b02eb47e4b2d87ef,2435,0,0,0.0,19.42,19.42,1,6,12.5,0.148252,44.26692996,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.006765999999999994,-1.1999999998124622e-06,0.0
a1376ca527adb372341b685ec22c210f,18720,9284,1641,0.0,9.89,9.89,3,6,20.7,0.1001175,27.098284,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.009328000000000017,0.16291560000000516,0.0
d030e650de6b7010463df3d7ccb61f34,5845,0,0,0.0,26.04,26.04,1,5,10.392,0.1491235,44.35581996,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.00397900000000001,0.17777879999999868,0.0
95774b2fd2b399293ba2bf938b78e639,6029,0,0,0.0,31.32,31.32,1,3,12.5,0.1508169999999999,44.44470996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.002251000000000003,0.0,0.0
8b7d9edf4babaaecb53bb35b64a53a6e,112108,0,0,0.0,11.11,11.11,1,4,23.1,0.1015371666666666,27.15259,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.009715999999999905,0.0,0.0
031984e9ec2f09942717b9358b2dc7eb,26282,0,2816,0.0,47.16,47.16,1,6,31.5,0.0977833333333333,27.043978,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.004838999999999996,3.600000006542814e-06,0.0
602aa6e0a484532a0aae671d7adaf7bb,17556,0,2446,0.0,16.66,16.66,1,6,13.2,0.1460044999999999,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0014580000000000148,0.17777879999999868,0.0
cd1047a5bdcd270d2a50b19cf06cb752,4141,4560,366,0.0,40.68,40.68,2,4,19.919,0.1015323333333333,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.009528000000000009,0.16291560000000516,0.0
5b6992cee198786c722687d71bbf1a12,6735,0,0,0.0,27.32,27.32,1,6,13.2,0.1508169999999999,44.44470996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.0045469999999999955,0.17777879999999868,0.0
eec331ef343227cd58456472968db8e4,14982,0,0,0.0,24.24,24.24,1,3,27.71,0.1006621666666666,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.010689000000000004,0.16291560000000516,0.0
8342b5fc910456a4f0fde5cfdd7b8e5d,27502,0,5663,0.0,33.84,33.84,1,6,13.5,0.1479059999999999,44.26692996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.009765999999999997,-1.1999999998124622e-06,0.0
b6fcb21a7e725f0f89d70cb5b1c33717,96432,0,10966,0.0,3.21,3.21,1,6,50.0,0.0983789999999999,27.098284,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.010492999999999988,0.16291560000000516,0.0
43fa33671b5b453bf56750b6586569b3,328853,0,33000,0.0,53.43,53.43,1,4,37.2,0.0997913333333333,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.007801000000000002,0.16291560000000516,0.0
27e7f6936b4739039d6642f997986a8b,27961,0,4815,0.0,6.24,6.24,1,5,13.32,0.147461,44.44470996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.0018880000000000008,0.0,0.0
f58ecc2ec7be776fcd15e0ab45512b35,3631,0,264,0.0,25.12,25.12,1,6,15.1,0.1001175,27.348284200000005,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.009328000000000017,0.6629160000000098,0.0
41143704de966abd9a93606e6eee41c4,7231,1259,0,0.0,22.52,22.52,2,5,13.856,0.1248452499999999,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.004739999999999994,0.17777879999999868,0.0
14aefb60ab2e7a2946b829908d4b8147,3196,10664,0,0.0,10.08,10.08,2,6,10.392,0.1487965,44.44470996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.004016999999999993,0.0,0.0
026992f773d299cd0cead3ee2e559033,4436,0,788,0.0,26.04,26.04,1,6,10.392,0.1493515,44.26692996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.006874999999999992,-1.1999999998124622e-06,0.0
8860b437ccd21666e430a09e183cbadf,26175,0,2037,0.0,14.08,14.08,1,6,15.4,0.0978516666666666,27.098284,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.010695999999999983,0.16291560000000516,0.0
49b6083c013ece5a2eade79a8d31b8fe,3926060,1959386,469210,0.0,34.37,34.37,2,3,19.0,0.1039786666666666,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.006756000000000012,0.16291560000000516,0.0
f369657b1026b024ad80607272076748,1246592,0,68647,0.0,37.63,37.63,1,3,20.8,0.1039786666666666,27.15259,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.006756000000000012,0.16291560000000516,0.0
2d3a65ea8e6a7311982fb7e661866efc,24327,1055,424,0.0,27.14,27.14,4,3,13.2,0.12567675,44.44470996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.004678999999999989,0.17777879999999868,0.0
79c490ffc7e64b59018c8273bc475f7b,12813,0,344,0.0,24.84,24.84,1,4,17.32,0.1015323333333333,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.009528000000000009,0.16291560000000516,0.0
3d55571e57726f1c1025da850db64f13,12548,0,791,0.0,41.16,41.16,1,6,16.5,0.1000963333333333,27.043978,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.006692999999999991,3.600000006542814e-06,0.0
94046410b3df3513c95d944fab98cbd4,133029,0,1244,0.0,0.12,0.12,1,10,49.0,0.0894403333333333,34.677296000000005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.006977999999999998,0.23669388000000424,0.0
1bf6663650640e492e0a79c02b7123bb,83008,0,8231,0.0,40.05,40.05,1,5,58.3,0.1002428333333333,27.71511156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.00606000000000001,0.16291560000000516,0.0
ea35b608c93bcb43026340f5abea01cf,47152,0,0,0.0,35.7,35.7,1,6,95.0,0.0966411666666666,27.098284,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.006767999999999899,0.16291560000000516,0.0
f5a096d1bf2d5dc31f3e589b1dc2f616,234721,16712,10751,0.0,8.98,8.98,2,6,10.392,0.1457205,44.44470996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.002039000000000013,0.17777879999999868,0.0
872c6e59eba1085672afb3afe4e83e61,457677,940292,21826,0.0,23.4,23.4,2,6,10.392,0.1251782499999999,44.26692996,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.005344000000000099,-1.1999999998124622e-06,0.0
52b7f885d839a54f6c0f2e0e315260af,8338,0,643,0.0,26.58,26.58,1,3,13.15,0.148897,45.35582016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0013159999999999838,2.1777792000000034,0.0
5845423da43ec1137a90b0e13aad9d60,6189,0,0,0.0,16.44,16.44,1,5,13.856,0.1494835,44.35581996,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.0037669999999999926,0.17777879999999868,0.0
7cc44453698d04608a34729454a3230d,9382,0,0,0.0,13.26,13.26,1,6,10.392,0.1267529999999999,44.85581976,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.006139000000000089,1.1777784000000011,0.0
eff386f2584c9e1b476aa6f3322c4f1d,7990,4434,0,0.0,12.36,12.36,2,6,10.392,0.1262917499999999,44.35581996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.003573000000000104,0.17777879999999868,0.0
21fb5ac5b38f23ec07ce96dbdfd0c8a5,77938,1292629,8417,0.0,17.82,17.82,2,5,15.001,0.1021996666666666,27.2649508,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.0120979999999999,0.4962492000000083,0.0
d144f7eaad4510b2c87323cae70e8894,93152,114104,8018,0.0,47.92,47.92,2,5,100.0,0.0989736666666666,27.742264159999998,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.008414000000000005,0.0,0.0
fa902c7109273c1878f59dd52c9fb0a8,2620,2327,0,0.0,12.36,12.36,2,5,10.392,0.12977025,44.35581996,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.0029840000000000144,0.17777879999999868,0.0
30a235ff3a60d686bd281dcff3caabed,1740024,0,222684,0.0,16.08,16.08,1,6,11.0,0.1267315,44.35581996,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.0015469999999999928,0.17777879999999868,0.0
ad4e791563246efdcec5aa4c18db1549,4493,0,613,0.0,28.6,28.6,1,3,13.85,0.1508169999999999,44.44470996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0045469999999999955,0.17777879999999868,0.0
3215b58f7dc282fe0dbed182e3ada50b,3417,0,174,0.0,26.0,26.0,1,5,16.44,0.1004561666666666,27.098284,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.010689000000000004,0.16291560000000516,0.0
a5d3584a34009822a04f2485b1ff4d6e,424,0,0,0.0,26.73,26.73,1,6,13.2,0.149937,45.35582016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.0033959999999999824,2.1777792000000034,0.0
555351fdba5ee42f01c717cf908614c6,910,0,0,0.0,28.02,28.02,1,6,13.856,0.149937,45.35582016,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0033959999999999824,2.1777792000000034,0.0
0de5c818eba69855e3d27a63c3eda101,5494,0,416,0.0,26.04,26.04,1,4,23.1,0.1010366666666666,27.098284,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.009528000000000009,0.16291560000000516,0.0
8eac16c4a87c77dd39933379eec6239b,4796,0,0,0.0,16.92,16.92,1,7,10.39,0.1494835,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0037669999999999926,0.17777879999999868,0.0
ec7d7b07f83fa13c36126544e5216085,1021,0,0,0.0,10.03,10.03,1,6,10.35,0.128323,44.35581996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.0024109999999999965,0.17777879999999868,0.0
3dfa5ad8fad5e15add73843841392bb0,38535,0,0,0.0,13.35,13.35,1,4,13.8,0.1494835,44.35581996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0037669999999999926,0.17777879999999868,0.0
7a340b06467b3d0c445feffac9f0f366,44839,0,4826,0.0,33.84,33.84,1,4,15.0,0.12489,44.26692996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.005913000000000002,-1.1999999998124622e-06,0.0
d9fba4b0af7c2cfe78d352aadadfd8e6,13178,0,0,0.0,33.0,33.0,1,9,13.164,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
19251562f227d9bf060da75bd48b1c91,6922,16188,933,0.0,22.44,22.44,2,5,13.8,0.1489,44.35581996,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.00434699999999999,0.17777879999999868,0.0
3641018d65a79fb588eca7d3f77180d2,9661,0,1896,0.0,25.56,25.56,1,6,13.856,0.1291892499999999,44.44470996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.0014879999999999893,0.17777879999999868,0.0
033c764d75fc85a7186d4bc1e885c614,22361,0,1311,0.0,24.9,24.9,1,4,15.0,0.147278,44.44470996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.0037780000000000036,0.17777879999999868,0.0
dfa3dbe7c9059d7523cf6fcdc9d67d94,447173,0,64079,0.0,19.28,19.28,2,6,13.2,0.1267315,44.35581996,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.0015469999999999928,0.17777879999999868,0.0
be5cfb2b2b3d423ef98e77fa9b954c6b,27210,0,2361,0.0,12.72,12.72,1,12,16.5,0.0990148333333333,27.098284,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.007801000000000002,0.16291560000000516,0.0
3b45bb77656640e26e56f33e09eb75f5,6732,15862,53,0.0,15.72,15.72,3,6,13.2,0.1484994999999999,44.35581996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.0034229999999998983,0.17777879999999868,0.0
436c66572fc930ff12aed63239fb96b4,35227,0,3133,0.0,0.8400000000000011,0.8400000000000011,2,4,19.8,0.1010776666666666,27.15259,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.005838999999999997,0.0,0.0
4b72138971b756c0912f5e927e078f02,1024484,0,74143,0.0,26.04,26.04,1,5,10.392,0.1494039999999999,44.26692996,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.0034180000000000044,-1.1999999998124622e-06,0.0
2aa6b41aa719541c500536981d1d83ae,2191,0,0,0.0,26.04,26.04,1,6,10.392,0.1494039999999999,44.26692996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.0034180000000000044,-1.1999999998124622e-06,0.0
cd9d09a1f6e7126e4bc05af742e2044b,32566,0,1850,0.0,22.32,22.32,1,10,16.5,0.0999166666666666,27.15259,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.006771999999999986,0.16291560000000516,0.0
19ef5560c4452519c5b8040c29387dcd,14094,0,1330,0.0,21.66,21.66,1,4,15.1,0.0997913333333333,27.15259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.007801000000000002,0.16291560000000516,0.0
c2c533cc1462f46f045194fcb0467da6,10347,0,3054,0.0,13.8,13.8,1,6,10.392,0.1290744999999999,44.85581976,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.0014959999999999973,1.1777784000000011,0.0
7dcfdbdbafcc60b7b91f82420f534291,14507,0,2525,0.0,21.0,21.0,1,5,19.8,0.1015323333333333,27.15259,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.009528000000000009,0.16291560000000516,0.0
